title,make_id,model_id,variant_id,body_id,year,center_id,color,vin,lot,doors,seats,fuel_type,fuel_details,transmission,transmission_details,euro_status,cc,keys,engine_runs,mileage,mileage_warranted,former_keepers,vat_status,bidding_history,last_bid,bidding_status,cap_new,cap_retail,cap_clean,cap_average,cap_below,glass_new,glass_retail,glass_trade,autotrader_retail_value,autotrader_trade_value,buy_now_price,start_date,start_time,end_date,mot_expiry_date,mot_due,inspection_date,dor,v5,reg,service_history,no_of_services,number_of_services_details,last_service,last_service_mileage,dvsa_mileage,inspection_report,other_report,service_notes,vendor,grade,tyres_condition,general_condition,brakes,hubs,features,equipment,additional_information,imported,declarations,damaged_images,damage_details,images
2013 Ford Kuga,Ford,Kuga,2.0 TDCi 163 Titanium X 5dr Powershift,SUV,,Peterborough,Grey,,1,,,Diesel,Diesel,Automatic,Automatic,5.0,2.0,1,No,32058,Yes,1.0,Margin,,,,,,,,,,,,,,,15/12/2025,15:00pm,,,08/09/2026,,29/05/2013,Here,MT13CRU,,,,,,,https://www.cityauctiongroup.com//motorvehicleinspectionreport/standard/156391.pdf,,,Stebbings Car Centre,2,"Tyre NSF: - NEXEN, 7.0mm | Tyre OSF: - NEXEN, 7.0mm | Tyre NSR: - NEXEN, 8.0mm | Tyre OSR: - NEXEN, 7.0mm | Spare Tyre: - OTHER / UNBRANDED, OK | Brakes: - OK","{'Engine': {'Engine Runs': 'OK', 'Turbo Boosting': 'OK', 'Gearbox 1st and Reverse Test': 'Fault', 'Gearbox Static Gear Selection (engine running)': 'OK', 'Brakes': 'OK', 'Parking Brake': 'OK', 'No Excessive Smoking': 'OK', 'Clutch Slip Test From Static': 'OK'}, 'Dashboard': {'EML light illuminated': 'No', 'DPF light illuminated': 'No', 'ABS light illuminated': 'No', 'Airbag light illuminated': 'No', 'Oil warning light illuminated': 'No', 'Service indicator light illuminated': 'No'}, 'Other': {'Roof / sunroof': 'N/A', 'Sat nav': 'N/A', 'Power Steering': 'OK', 'Windows': 'OK', 'Radio': 'OK'}, 'Economy': {'BHP': '163', 'Standard Euro Emissions': 'EURO 5', 'CO2': '162', 'NOx': '0.159', 'CO': '0.247', 'HC': 'N', 'HC+NOx': '0.185', 'MPG Urban': '38.2', 'MPG Extra Urban': '51.4', 'MPG Combined': '45.6'}}",,,,,,,,"https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577153_yquX6o.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577256_Ugt8e2.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577277_BmGLrf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577294_ESaoPC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577309_s2uELG.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577761_FbRRBP.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577793_60NBIN.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577153_yquX6o.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577256_Ugt8e2.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577277_BmGLrf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577294_ESaoPC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577309_s2uELG.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577761_FbRRBP.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577793_60NBIN.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg","Other|N/A|N/A, Wheel nsr|Scratched|Over 50mm, Wheel nsf|Scratched|Over 50mm, Wheel osf|Scratched|Over 50mm, Wheel osr|Scratched|Over 50mm, C Post os|Scratched|UpTo 25mm Thru Paint, Door osr|Chipped|Edge Chip, Door osf|Chipped|Edge Chip, Door osf|Scratched|UpTo 25mm Thru Paint, Flasher Side Repeater os|Broken|Replace, Bonnet|Dented|Between 10mm + 30mm, Bumper Front|Chipped|Multiple Chips, Bonnet|Chipped|1 To 5, Badgedecal Front|Broken|Replace, C Post ns|Dented|Between 10mm + 30mm, C Post ns|Chipped|1 To 5, Bumper Rear Moulding|Scuffed (Unpainted)|UpTo 100mm","https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587463_TKFbEw---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587463_8lmPjt---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587464_W0NQQR---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587464_fwSo9p---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587464_mM6TPE---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587465_zq4Gx8---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587465_iuZJdi---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587465_YQKShQ---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587465_zwcan6---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764587466_lv05O1---1604-1201.jpg, /motorvehicledamageimage/156391/https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577106_lJtYK0.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577153_yquX6o.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577256_Ugt8e2.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577277_BmGLrf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577294_ESaoPC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577309_s2uELG.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577761_FbRRBP.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577793_60NBIN.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577153_yquX6o.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577256_Ugt8e2.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577277_BmGLrf.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577294_ESaoPC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577309_s2uELG.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577761_FbRRBP.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577793_60NBIN.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577825_0hZkk3.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577847_xr69XZ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577863_OuLfgY.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577909_0rJa7R.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577928_viTJQr.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577941_3Qz2oQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764577958_ruw868.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578001_avq2Vm.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578015_Trtn13.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156391/images/1764578067_ZhNBhf.jpg"
2013 Mini Hatchback,Mini,Hatchback,1.6 First 3dr,Hatchback,,Peterborough,Black,,2,,,Petrol,Petrol,Manual,Manual,6.0,1.6,1,No,95169,Yes,2.0,Margin,"£8,900, £8,900, £8,800, £8,700",8900,sold,,,,,,,,,,,,15/12/2025,15:00pm,,,22/09/2026,,27/03/2013,Here,SK13LTJ,,,,,,,https://www.cityauctiongroup.com//motorvehicleinspectionreport/standard/156756.pdf,,,Stebbings Car Centre,4,"Tyre NSF: - - OTHER / UNBRANDED, 5.0mm | Tyre OSF: - - OTHER / UNBRANDED, 4.0mm | Tyre NSR: - - OTHER / UNBRANDED, 5.0mm | Tyre OSR: - - OTHER / UNBRANDED, 5.0mm | Spare Tyre: - OTHER / UNBRANDED,  | Brakes: - OK","{'Engine': {'Engine Runs': 'OK', 'Turbo Boosting': 'N/A', 'Gearbox 1st and Reverse Test': 'OK', 'Gearbox Static Gear Selection (engine running)': 'OK', 'Brakes': 'OK', 'Parking Brake': 'OK', 'No Excessive Smoking': 'OK', 'Clutch Slip Test From Static': 'OK'}, 'Dashboard': {'EML light illuminated': 'No', 'DPF light illuminated': 'N/A', 'ABS light illuminated': 'No', 'Airbag light illuminated': 'No', 'Oil warning light illuminated': 'No', 'Service indicator light illuminated': 'Yes'}, 'Other': {'Roof / sunroof': 'N/A', 'Sat nav': 'N/A', 'Power Steering': 'OK', 'Windows': 'OK', 'Radio': 'OK'}, 'Economy': {'BHP': '75', 'Standard Euro Emissions': 'EURO 6', 'CO2': '127', 'NOx': '0.015', 'CO': '0.328', 'HC': '0.032', 'HC+NOx': 'N', 'MPG Urban': '39.2', 'MPG Extra Urban': '64.2', 'MPG Combined': '52.3'}}",,,,,,,,"https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765762_7YFT5b.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765778_Tltck8.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765809_rHu6cv.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765874_YAikHE.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765762_7YFT5b.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765778_Tltck8.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765809_rHu6cv.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765874_YAikHE.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg","Wheel Trim nsr|Scratched|Over 50mm, Wheel Trim nsf|Scratched|Over 50mm, Wheel osr|Scratched|Up To 50mm, Qtr Panel osr|Dented|Between 10mm + 30mm, Qtr Panel osr|Scratched|UpTo 25mm Thru Paint, Door osf|Chipped|Edge Chip, Bonnet|Scratched|Over 25mm Thru Paint, Roof|Scratched|Over 25mm Thru Paint, Screen Front|Chipped|Over 10mm, Moulding nsf Wing|Broken|Replace, Door nsf|Poor Previous Repair|Rippled UpTo 30%, Qtr Panel Moulding ns|Scuffed (Unpainted)|Over 100mm, Qtr Panel nsr|Scratched|UpTo 25mm Thru Paint, Bumper Rear|Cracked|Over 25mm","https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769618_sgXqp7---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769619_3bJTVS---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769619_8PyvGF---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769619_jQXb3R---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769620_Xgy7zj---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769620_1j97pU---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769620_d51IQJ---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769620_VEtHJ3---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769621_169j24---1604-1201.jpg, https://dgaww6lqj3.execute-api.eu-west-1.amazonaws.com/prod/buckets/cag-web-public/keys/motorvehicle/resized/1764769621_y2HlPu---1604-1201.jpg, /motorvehicledamageimage/156756/https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765693_LDwzyH.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765762_7YFT5b.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765778_Tltck8.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765809_rHu6cv.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765874_YAikHE.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765762_7YFT5b.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765778_Tltck8.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765809_rHu6cv.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765874_YAikHE.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765927_CshKGQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765946_esYaqQ.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764765975_zC94qn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766004_oIZD78.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766049_kutj1C.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766077_Ao1kGC.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766102_gkWZQn.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766143_PmIlF7.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766173_ncd5Tg.jpg, https://cag-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/156756/images/1764766198_ovVqFn.jpg"
