title,make_id,model_id,variant_id,body_id,year,center_id,color,vin,lot,doors,seats,fuel_type,fuel_details,transmission,transmission_details,euro_status,cc,keys,engine_runs,mileage,mileage_warranted,former_keepers,vat_status,bidding_history,last_bid,bidding_status,cap_new,cap_retail,cap_clean,cap_average,cap_below,glass_new,glass_retail,glass_trade,autotrader_retail_value,autotrader_trade_value,buy_now_price,start_date,start_time,end_date,mot_expiry_date,mot_due,inspection_date,dor,v5,reg,service_history,no_of_services,number_of_services_details,last_service,last_service_mileage,dvsa_mileage,inspection_report,other_report,service_notes,vendor,grade,tyres_condition,general_condition,brakes,hubs,features,equipment,additional_information,imported,declarations,damaged_images,damage_details,images
VOLKSWAGEN POLO					1.2 Match 60 3dr,VOLKSWAGEN,POLO,1.2 Match 60 3dr,Hatchback,,Birtley,RED,,B1-077757,3,,Petrol,Petrol,MANUAL,MANUAL,,1.2,,No,87848,Yes,3,,"£4,450, £4,450, £4,400, £4,350, £4,300, £4,250, £4,200, £4,100, £4,000, £3,900, £3,800",4450,provisionally,,,,,,,,,,,,9/12/2025,13:30,,Expired,,,Jan-09,Present,SH58LUB,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/77757.pdf,,,,,"Tyre NSF||, Tyre OSF||, Tyre NSR||, Tyre OSR||, Spare Tyre||",,,,,,"{'Category': {'Cat': '', 'Info': 'MOT MILEAGE DISCREPANCY 05/12/2019 @ 54,504 MILES THEN 25/11/2020 @ 51,322 MILES'}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854244_jeLfV8.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854244_nuscCG.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854245_zz3qV6.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854245_YX7m6A.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854246_3MukUA.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854246_DVRzPP.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854247_aLCAXE.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854247_U1peFJ.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854247_RUUR1q.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854248_dF1HLy.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854248_zDiKlO.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854249_7olgfG.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854249_0YLAhz.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854249_6LmbK3.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854250_a4jeD0.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854250_2WyU8m.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854250_TQRvXm.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854251_0tjGSx.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854251_zYGWc7.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854251_lhUqil.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854252_vTpUOX.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853771_oA5PP8.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853782_GzEtLc.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853787_UQFLkg.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853805_ZgA2s3.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853862_vdK2Fd.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853874_pXpDfW.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853869_WWRr1i.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764853674_Vf4j1e.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/images/1764853674_Vf4j1e.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854244_jeLfV8.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77757/1764854244_nuscCG.jpg"
MAZDA 3					1.6 Sport 5dr,MAZDA,3 1.6 Sport,5dr,Hatchback,,Birtley,RED,,B1-076477,5,,Petrol,Petrol,MANUAL,MANUAL,,1.6,,No,64081,Yes,2,,"£6,950, £6,950, £6,900, £6,850, £6,800, £6,750, £6,700, £6,600, £6,500, £6,400, £6,300, £6,200",6950,sold,,,,,,,,,,,,9/12/2025,13:30,,Expired,,,Jul-09,Present,SM09BVX,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/76477.pdf,,,,,"Tyre NSF||, Tyre OSF||, Tyre NSR||, Tyre OSR||, Spare Tyre||",,,,,,"{'Category': {'Cat': '', 'Info': '5X SERVICE PRINT'}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345745_07w67n.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345745_PyJ6zF.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345746_gsFh0W.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345746_nT98Jz.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345747_vabrli.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345747_cgHbOv.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345747_xMF8ya.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345748_vDHoE5.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345748_puPs8A.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345749_CaT9dB.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345749_tSl2sg.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345750_cKRQEC.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345750_ONi1lu.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345750_uZIYAm.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345751_8UIZ7v.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345751_vBnWJX.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345751_eo1700.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345752_k5Wq8t.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345752_VRRlwx.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345752_wmebc2.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345753_0W0c2P.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345410_qqxu3X.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345421_uaAzQW.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345430_0A9cOp.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345462_QM2h3z.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345473_YZ4k29.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345484_FCGvta.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345397_hzDMXE.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/images/1764345397_hzDMXE.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345745_07w67n.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/76477/1764345745_PyJ6zF.jpg"
VAUXHALL CORSA					1.2 Elite Edition 5dr,VAUXHALL,CORSA,1.2 Elite Edition 5dr,Hatchback,,Birtley,BLACK,,B1-077023,5,,Petrol,Petrol,MANUAL,MANUAL,,1.2,,No,73640,Yes,2,,,,,,,,,,,,,"£9,307",,,9/12/2025,13:30,,21/06/2026,,,Jun-22,Present,DN22UYD,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/77023.pdf,,,,3,"Tyre NSF||OK, Tyre OSF||OK, Tyre NSR||OK, Tyre OSR||OK, Spare Tyre||","Door nsf|Dented|Over 30mm, Bumper Rear|Scratched|25 to 100mm Thru Paint, Door nsr|Dented|Over 30mm, Wing osf|Scratched|UpTo 25mm Thru Paint",,,,,"{'Category': {'Cat': '', 'Info': 'SPARE KEY'}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248706_3g0iZR.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248707_4JUzFW.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248707_mvkGkR.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248708_afXVKM.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248708_t0FsDY.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248709_jocuVM.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248709_zEfnu7.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248711_OliOvd.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248711_sWXY3L.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248711_cJWt1X.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248712_idp0jN.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248713_ULYl50.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248713_WPdrIV.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248713_WEspVf.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248714_sBLb8a.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248714_H4GZfq.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248715_9YL3Wt.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248715_etrMDl.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248715_MtlJkX.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248716_5ZLRw4.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248716_Q8H2hk.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245569_RUrkRi.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245579_eC4NWD.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245584_P0ca8d.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245594_4ijbK6.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245608_Vh5b7c.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245615_TvUQYW.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764245518_lssAVq.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/images/1764245518_lssAVq.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248706_3g0iZR.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77023/1764248707_4JUzFW.jpg, /layout/namagrades/3.jpg"
CITROEN C1					1.0i Edition 3dr,CITROEN,C1,1.0i Edition 3dr,Hatchback,,Birtley,RED,,B1-078142,3,,Petrol,Petrol,MANUAL,MANUAL,,1.0,,No,47966,Yes,1,,"£9,450, £9,450, £9,400, £9,350, £9,300, £9,250, £9,200, £9,150, £9,100, £9,050, £9,000, £8,950, £8,900, £8,850, £8,800, £8,750, £8,700, £8,650, £8,600, £8,550, £8,500, £8,450, £8,400, £8,350, £8,300, £8,250, £8,200, £8,150, £8,100, £8,050, £8,000, £7,950, £7,900, £7,850, £7,800, £7,700, £7,600, £7,500, £7,400, £7,300, £7,200",9450,sold,,,,,,,,,"£3,474",,,9/12/2025,13:30,,17/01/2026,,,Jan-14,Present,ND63GZT,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/78142.pdf,,,,,"Tyre NSF||, Tyre OSF||, Tyre NSR||, Tyre OSR||, Spare Tyre||",,,,,,"{'Category': {'Cat': '', 'Info': ''}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773521_bAsJkN.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773522_z30vFg.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773522_d3Uuvi.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773522_QVxOKy.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773523_cFLFzK.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773523_ees6D1.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773524_HrPu6C.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773525_HDedkM.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773525_sTnHJn.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773525_a8t8E6.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773526_8LMMvI.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773526_VXLwrp.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773526_HGU16Y.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773527_CGoTEG.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773527_9U420E.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773527_zMtFck.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773528_SzNH5I.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773528_Iku4Vx.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773528_K4tucN.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773529_bAxFIw.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773529_AWS1fd.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773044_ozKHbM.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773058_tsQkqu.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773067_Snd6ij.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773096_av5NOG.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773108_8Wac7J.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773121_MlkDk5.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773033_ALczxl.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/images/1764773033_ALczxl.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773521_bAsJkN.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78142/1764773522_z30vFg.jpg"
AUDI A4					2.0 TDi TDV S Line 5dr,AUDI,A4,2.0 TDi TDV S Line 5dr,Estate,,Birtley,GREY,,B1-077766,,,Diesel,Diesel,MANUAL,MANUAL,,2.0,,No,125248,Yes,11,,"£5,750, £5,750, £5,700, £5,600, £5,500, £5,400, £5,300, £5,200, £5,100, £5,000",5750,sold,,,,,,,,,,,,9/12/2025,13:30,,4/6/2026,,,Jan-08,Present,FM57VLU,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/77766.pdf,,,,,"Tyre NSF||, Tyre OSF||, Tyre NSR||, Tyre OSR||, Spare Tyre||",,,,,,"{'Category': {'Cat': '', 'Info': ''}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199407_hQZ8F8.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199407_iv1dcb.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199408_9OW3bM.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199408_ieN090.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199408_7ozQI2.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199409_ZRJqT4.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199410_E2USmj.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199410_EYmZvP.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199410_RflFNR.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199411_gfOF4w.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199411_S4yNy2.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199411_9P6moj.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199412_FnNbrQ.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199412_wuNJ78.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199413_5ywUcj.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199413_HWBYAy.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199413_hFf6yJ.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199414_j1NpFI.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199414_etOtNc.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199414_Rxw3xD.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199415_q08y0q.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865688_hxTNk0.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865705_cPXHXb.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865718_n8pSNx.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865738_uDkXKG.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865755_zMd67G.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865768_jr1f08.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1764865664_Cc9X6Q.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/images/1764865664_Cc9X6Q.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199407_hQZ8F8.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/77766/1765199407_iv1dcb.jpg"
MAZDA 6					2.2d Sport Nav 4dr,MAZDA,6 2.2d Sport,Nav 4dr,Saloon,,Birtley,BLUE,,B1-078344,4,,Diesel,Diesel,MANUAL,MANUAL,,2.2,,No,175901,Yes,2,,"£7,400, £7,400, £7,300, £7,200, £7,100, £7,000, £6,900, £6,800, £6,700, £6,600, £6,500, £6,400",7400,sold,,,,,,,,,"£2,444",,,9/12/2025,13:30,,Expired,,,Sep-17,Present,SK67HVR,Yes,,,,,,https://www.centralcarauctions.com/motorvehicleinspectionreport/standard/78344.pdf,,,,4,"Tyre NSF||OK, Tyre OSF||OK, Tyre NSR||OK, Tyre OSR||OK, Spare Tyre||","Roof|Rusted|Over 5mm, Wing nsf|Poor Previous Repair|Poor Paint, Door nsf|Poor Previous Repair|Poor Paint, Door nsr|Dented|Over 30mm, Qtr Panel nsr|Dented|Over 30mm, Bumper Rear|Dented|With Paint Damage, Qtr Panel osr|Dented|Over 30mm, Bonnet|Rusted|UpTo 5mm, Wing osf|Dented|Between 10mm + 30mm",,,,,"{'Category': {'Cat': '', 'Info': ''}}",,,,,"https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199197_FQjyaO.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199197_YwVSZl.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199198_ADchyY.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199198_bYQCoH.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199199_oTmfuQ.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199199_njYYWl.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199200_i2hz75.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199200_zL8sfT.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199200_ZSQZBA.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199201_RYX8LB.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199202_YHTvT0.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199202_ysot7o.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199203_GlIcBV.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199203_hKSt44.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199203_1CBu28.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199204_nov5tn.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199204_LZ1kJJ.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199204_9VoiUP.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199205_vEnzwF.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199205_fnClSV.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199206_kPLst4.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185369_vXHpLB.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185380_GU38mL.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185387_AC5v4m.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185413_lCgSzq.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185427_mswubr.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185444_Kghhd4.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185931_vB94g5.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185938_VHT1WX.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765185042_y6kqE2.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/images/1765185042_y6kqE2.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199197_FQjyaO.jpg, https://cca-web-public.s3.eu-west-1.amazonaws.com/motorvehicle/78344/1765199197_YwVSZl.jpg, /layout/namagrades/4.jpg"
